t,omega_req,omega_est,T_avg,omega_opt,omega_out,T_stack,v_stack,Tg_cmd,vg_cmd
2617.0,0.31679999999999997,0.3203744080337812,874.8723058459285,0.31716038319216505,0.3201133710193393,961.7411262682443,18.434860620624654,474.19020647264335,4.1297757160380275
2618.0,0.31679999999999997,0.32037114862073257,874.8765788164889,0.31716038319216505,0.3201103733188601,961.745823811578,18.434930799047006,474.19020647264335,4.1297757160380275
2619.0,0.31679999999999997,0.3203678924731391,874.8808475061576,0.31716038319216505,0.3201073786638502,961.7505166486604,18.43500090716084,474.19020647264335,4.1297757160380275
2620.0,0.31679999999999997,0.32036463958828826,874.8851119184909,0.31716038319216505,0.32010438705120875,961.7552047834008,18.435070945024563,474.19020647264335,4.1297757160380275
2621.0,0.31679999999999997,0.3203613899634624,874.8893720570514,0.31716038319216505,0.3201013984778378,961.759888219716,18.43514091269669,474.19020647264335,4.1297757160380275
2622.0,0.31679999999999997,0.32035814359593834,874.8936279254092,0.31716038319216505,0.3200984129406429,961.7645669615306,18.43521081023585,474.19020647264335,4.1297757160380275
2623.0,0.31679999999999997,0.3203549004829881,874.8978795271404,0.31716038319216505,0.32009543043653266,961.7692410127762,18.43528063770078,474.19020647264335,4.1297757160380275
2624.0,0.31679999999999997,0.32035166062187864,874.902126865828,0.31716038319216505,0.32009245096241906,961.7739103773919,18.43535039515033,474.19020647264335,4.1297757160380275
2625.0,0.31679999999999997,0.3203484240098721,874.9063699450612,0.31716038319216505,0.32008947451521685,961.7785750593234,18.43542008264344,474.19020647264335,4.1297757160380275
2626.0,0.31679999999999997,0.32034519064422584,874.9106087684356,0.31716038319216505,0.3200865010918442,961.7832350625235,18.43548970023917,474.19020647264335,4.1297757160380275
2627.0,0.31679999999999997,0.32034196052219244,874.9148433395529,0.31716038319216505,0.3200835306892226,961.787890390952,18.43555924799667,474.19020647264335,4.1297757160380275
2628.0,0.31679999999999997,0.32033873364102006,874.9190736620207,0.31716038319216505,0.3200805633042762,961.7925410485748,18.435628725975196,474.19020647264335,4.1297757160380275
2629.0,0.31679999999999997,0.3203355099979524,874.9232997394523,0.31716038319216505,0.3200775989339329,961.7971870393642,18.435698134234084,474.19020647264335,4.1297757160380275
2630.0,0.31679999999999997,0.3203322895902287,874.927521575467,0.31716038319216505,0.3200746375751233,961.8018283672992,18.435767472832783,474.19020647264335,4.1297757160380275
2631.0,0.31679999999999997,0.3203290724150842,874.9317391736895,0.31716038319216505,0.320071679224781,961.8064650363646,18.435836741830823,474.19020647264335,4.1297757160380275
2632.0,0.31679999999999997,0.3203258584697496,874.9359525377499,0.31716038319216505,0.3200687238798436,961.8110970505513,18.43590594128782,474.19020647264335,4.1297757160380275
2633.0,0.31679999999999997,0.32032264775145186,874.9401616712838,0.31716038319216505,0.32006577153725085,961.815724413856,18.43597507126349,474.19020647264335,4.1297757160380275
2634.0,0.31679999999999997,0.32031944025741393,874.9443665779319,0.31716038319216505,0.32006282219394594,961.8203471302811,18.43604413181762,474.19020647264335,4.1297757160380275
2635.0,0.31679999999999997,0.32031623598485465,874.9485672613398,0.31716038319216505,0.32005987584687556,961.8249652038347,18.43611312301009,474.19020647264335,4.1297757160380275
2636.0,0.31679999999999997,0.32031303493098945,874.9527637251583,0.31716038319216505,0.32005693249298917,961.8295786385303,18.436182044900864,474.19020647264335,4.1297757160380275
2637.0,0.31679999999999997,0.32030983709302974,874.956955973043,0.31716038319216505,0.32005399212923946,961.8341874383865,18.436250897549975,474.19020647264335,4.1297757160380275
2638.0,0.31679999999999997,0.3203066424681836,874.9611440086541,0.31716038319216505,0.32005105475258233,961.8387916074274,18.436319681017537,474.19020647264335,4.1297757160380275
2639.0,0.31679999999999997,0.3203034510536554,874.9653278356565,0.31716038319216505,0.32004812035997654,961.843391149682,18.436388395363743,474.19020647264335,4.1297757160380275
2640.0,0.31679999999999997,0.3203002628466462,874.9695074577196,0.31716038319216505,0.32004518894838424,961.8479860691841,18.436457040648857,474.19020647264335,4.1297757160380275
2641.0,0.31679999999999997,0.32029707784435363,874.973682878517,0.31716038319216505,0.32004226051477047,961.8525763699727,18.43652561693322,474.19020647264335,4.1297757160380275
2642.0,0.31679999999999997,0.32029389604397224,874.9778541017268,0.31716038319216505,0.32003933505610355,961.857162056091,18.43659412427723,474.19020647264335,4.1297757160380275
2643.0,0.31679999999999997,0.3202907174426932,874.982021131031,0.31716038319216505,0.32003641256935467,961.8617431315872,18.43666256274137,474.19020647264335,4.1297757160380275
2644.0,0.31679999999999997,0.3202875420377048,874.9861839701159,0.31716038319216505,0.3200334930514985,961.8663196005136,18.436730932386176,474.19020647264335,4.1297757160380275
2645.0,0.31679999999999997,0.3202843698261922,874.9903426226716,0.31716038319216505,0.32003057649951244,961.870891466927,18.436799233272254,474.19020647264335,4.1297757160380275
2646.0,0.31679999999999997,0.3202812008053377,874.994497092392,0.31716038319216505,0.3200276629103774,961.8754587348884,18.43686746546027,474.19020647264335,4.1297757160380275
2647.0,0.31679999999999997,0.32027803497232066,874.9986473829746,0.31716038319216505,0.32002475228107674,961.8800214084628,18.43693562901096,474.19020647264335,4.1297757160380275
2648.0,0.31679999999999997,0.3202748723243178,875.0027934981209,0.31716038319216505,0.32002184460859767,961.8845794917193,18.43700372398511,474.19020647264335,4.1297757160380275
2649.0,0.31679999999999997,0.32027171285850314,875.0069354415356,0.31716038319216505,0.32001893988992985,961.8891329887307,18.437071750443568,474.19020647264335,4.1297757160380275
2650.0,0.31679999999999997,0.32026855657204795,875.011073216927,0.31716038319216505,0.3200160381220665,961.8936819035738,18.437139708447233,474.19020647264335,4.1297757160380275
2651.0,0.31679999999999997,0.3202654034621212,875.0152068280065,0.31716038319216505,0.3200131393020036,961.898226240329,18.437207598057064,474.19020647264335,4.1297757160380275
2652.0,0.31679999999999997,0.3202622535258893,875.0193362784889,0.31716038319216505,0.3200102434267402,961.9027660030799,18.437275419334078,474.19020647264335,4.1297757160380275
2653.0,0.31679999999999997,0.320259106760516,875.0234615720923,0.31716038319216505,0.32000735049327883,961.9073011959142,18.43734317233933,474.19020647264335,4.1297757160380275
2654.0,0.31679999999999997,0.3202559631631633,875.0275827125373,0.31716038319216505,0.32000446049862447,961.9118318229222,18.43741085713393,474.19020647264335,4.1297757160380275
2655.0,0.31679999999999997,0.3202528227309904,875.031699703548,0.31716038319216505,0.3200015734397856,961.9163578881979,18.43747847377904,474.19020647264335,4.1297757160380275
2656.0,0.31679999999999997,0.3202496854611548,875.0358125488511,0.31716038319216505,0.3199986893137738,961.9208793958384,18.437546022335876,474.19020647264335,4.1297757160380275
2657.0,0.31679999999999997,0.32024655135081137,875.039921252176,0.31716038319216505,0.31999580811760325,961.9253963499436,18.437613502865677,474.19020647264335,4.1297757160380275
2658.0,0.31679999999999997,0.3202434203971135,875.0440258172548,0.31716038319216505,0.3199929298482918,961.9299087546167,18.43768091542975,474.19020647264335,4.1297757160380275
2659.0,0.31679999999999997,0.3202402925972122,875.0481262478224,0.31716038319216505,0.31999005450286,961.9344166139633,18.43774826008942,474.19020647264335,4.1297757160380275
2660.0,0.31679999999999997,0.32023716794825674,875.0522225476159,0.31716038319216505,0.3199871820783313,961.9389199320921,18.437815536906083,474.19020647264335,4.1297757160380275
2661.0,0.31679999999999997,0.3202340464473946,875.056314720375,0.31716038319216505,0.3199843125717326,961.943418713114,18.437882745941145,474.19020647264335,4.1297757160380275
2662.0,0.31679999999999997,0.32023092809177145,875.0604027698415,0.31716038319216505,0.3199814459800935,961.9479129611433,18.437949887256067,474.19020647264335,4.1297757160380275
2663.0,0.31679999999999997,0.3202278128785311,875.0644866997598,0.31716038319216505,0.31997858230044673,961.9524026802958,18.438016960912346,474.19020647264335,4.1297757160380275
2664.0,0.31679999999999997,0.3202247008048159,875.068566513876,0.31716038319216505,0.3199757215298284,961.9568878746902,18.438083966971508,474.19020647264335,4.1297757160380275
2665.0,0.31679999999999997,0.32022159186776666,875.0726422159387,0.31716038319216505,0.3199728636652773,961.9613685484475,18.438150905495114,474.19020647264335,4.1297757160380275
2666.0,0.31679999999999997,0.3202184860645224,875.0767138096983,0.31716038319216505,0.3199700087038352,961.9658447056906,18.438217776544768,474.19020647264335,4.1297757160380275
2667.0,0.31679999999999997,0.320215383392221,875.0807812989071,0.31716038319216505,0.3199671566425471,961.9703163505447,18.43828458018209,474.19020647264335,4.1297757160380275
2668.0,0.31679999999999997,0.3202122838479986,875.0848446873194,0.31716038319216505,0.3199643074784609,961.9747834871372,18.43835131646874,474.19020647264335,4.1297757160380275
2669.0,0.31679999999999997,0.32020918742899046,875.088903978691,0.31716038319216505,0.31996146120862745,961.9792461195971,18.438417985466405,474.19020647264335,4.1297757160380275
2670.0,0.31679999999999997,0.32020609413233,875.0929591767796,0.31716038319216505,0.319958617830101,961.9837042520552,18.438484587236804,474.19020647264335,4.1297757160380275
2671.0,0.31679999999999997,0.32020300395514967,875.0970102853444,0.31716038319216505,0.3199557773399384,961.9881578886447,18.43855112184167,474.19020647264335,4.1297757160380275
2672.0,0.31679999999999997,0.32019991689458094,875.1010573081461,0.31716038319216505,0.3199529397351997,961.9926070334997,18.438617589342776,474.19020647264335,4.1297757160380275
2673.0,0.31679999999999997,0.3201968329477538,875.1051002489471,0.31716038319216505,0.31995010501294785,961.9970516907564,18.43868398980191,474.19020647264335,4.1297757160380275
2674.0,0.31679999999999997,0.32019375211179757,875.109139111511,0.31716038319216505,0.31994727317024885,962.0014918645523,18.438750323280885,474.19020647264335,4.1297757160380275
2675.0,0.31679999999999997,0.3201906743838402,875.1131738996029,0.31716038319216505,0.3199444442041718,962.0059275590268,18.438816589841537,474.19020647264335,4.1297757160380275
2676.0,0.31679999999999997,0.32018759976100875,875.1172046169887,0.31716038319216505,0.3199416181117889,962.01035877832,18.43888278954572,474.19020647264335,4.1297757160380275
2677.0,0.31679999999999997,0.32018452824042953,875.1212312674361,0.31716038319216505,0.319938794890175,962.0147855265737,18.43894892245531,474.19020647264335,4.1297757160380275
2678.0,0.31679999999999997,0.32018145981922796,875.1252538547135,0.31716038319216505,0.31993597453640804,962.019207807931,18.439014988632202,474.19020647264335,4.1297757160380275
2679.0,0.31679999999999997,0.32017839449452856,875.1292723825904,0.31716038319216505,0.31993315704756925,962.023625626536,18.439080988138304,474.19020647264335,4.1297757160380275
2680.0,0.31679999999999997,0.3201753322634551,875.1332868548376,0.31716038319216505,0.3199303424207425,962.0280389865339,18.439146921035547,474.19020647264335,4.1297757160380275
2681.0,0.31679999999999997,0.3201722731231308,875.1372972752264,0.31716038319216505,0.3199275306530147,962.032447892071,18.43921278738587,474.19020647264335,4.1297757160380275
2682.0,0.31679999999999997,0.3201692170706781,875.1413036475292,0.31716038319216505,0.319924721741476,962.0368523472944,18.43927858725123,474.19020647264335,4.1297757160380275
2683.0,0.31679999999999997,0.32016616410321874,875.1453059755191,0.31716038319216505,0.3199219156832195,962.0412523563521,18.439344320693596,474.19020647264335,4.1297757160380275
2684.0,0.31679999999999997,0.32016311421787413,875.1493042629702,0.31716038319216505,0.31991911247534077,962.045647923393,18.43940998777495,474.19020647264335,4.1297757160380275
2685.0,0.31679999999999997,0.3201600674117651,875.1532985136566,0.31716038319216505,0.319916312114939,962.0500390525666,18.439475588557286,474.19020647264335,4.1297757160380275
2686.0,0.31679999999999997,0.3201570236820119,875.1572887313539,0.31716038319216505,0.31991351459911577,962.0544257480234,18.439541123102604,474.19020647264335,4.1297757160380275
2687.0,0.31679999999999997,0.3201539830257343,875.1612749198376,0.31716038319216505,0.3199107199249761,962.058808013914,18.439606591472913,474.19020647264335,4.1297757160380275
2688.0,0.31679999999999997,0.3201509454400521,875.1652570828838,0.31716038319216505,0.31990792808962765,962.0631858543901,18.439671993730236,474.19020647264335,4.1297757160380275
2689.0,0.31679999999999997,0.3201479109220843,875.1692352242694,0.31716038319216505,0.3199051390901814,962.0675592736034,18.4397373299366,474.19020647264335,4.1297757160380275
2690.0,0.31679999999999997,0.3201448794689499,875.1732093477711,0.31716038319216505,0.3199023529237509,962.0719282757062,18.43980260015404,474.19020647264335,4.1297757160380275
2691.0,0.31679999999999997,0.32014185107776744,875.1771794571665,0.31716038319216505,0.31989956958745297,962.0762928648512,18.43986780444459,474.19020647264335,4.1297757160380275
2692.0,0.31679999999999997,0.32013882574565544,875.1811455562331,0.31716038319216505,0.319896789078407,962.0806530451913,18.439932942870293,474.19020647264335,4.1297757160380275
2693.0,0.31679999999999997,0.32013580346973225,875.1851076487487,0.31716038319216505,0.31989401139373574,962.0850088208798,18.439998015493195,474.19020647264335,4.1297757160380275
2694.0,0.31679999999999997,0.320132784247116,875.1890657384912,0.31716038319216505,0.3198912365305645,962.0893601960698,18.440063022375345,474.19020647264335,4.1297757160380275
2695.0,0.31679999999999997,0.3201297680749247,875.1930198292388,0.31716038319216505,0.31988846448602176,962.0937071749152,18.440127963578792,474.19020647264335,4.1297757160380275
2696.0,0.31679999999999997,0.32012675495027665,875.1969699247694,0.31716038319216505,0.319885695257239,962.0980497615691,18.440192839165594,474.19020647264335,4.1297757160380275
2697.0,0.31679999999999997,0.32012374487028966,875.2009160288613,0.31716038319216505,0.31988292884135067,962.1023879601852,18.440257649197793,474.19020647264335,4.1297757160380275
2698.0,0.31679999999999997,0.32012073783208195,875.2048581452926,0.31716038319216505,0.31988016523549395,962.1067217749169,18.440322393737443,474.19020647264335,4.1297757160380275
2699.0,0.31679999999999997,0.3201177338327717,875.2087962778413,0.31716038319216505,0.319877404436809,962.1110512099177,18.44038707284659,474.19020647264335,4.1297757160380275
2700.0,0.31679999999999997,0.3201147328694772,875.212730430285,0.31716038319216505,0.3198746464424389,962.1153762693406,18.440451686587288,474.19020647264335,4.1297757160380275
2701.0,0.31679999999999997,0.3201117349393167,875.2166606064015,0.31716038319216505,0.3198718912495297,962.1196969573388,18.44051623502157,474.19020647264335,4.1297757160380275
2702.0,0.31679999999999997,0.32010874003940915,875.220586809968,0.31716038319216505,0.31986913885523044,962.1240132780648,18.440580718211482,474.19020647264335,4.1297757160380275
2703.0,0.31679999999999997,0.3201057481668732,875.2245090447618,0.31716038319216505,0.31986638925669286,962.128325235671,18.440645136219054,474.19020647264335,4.1297757160380275
2704.0,0.31679999999999997,0.3201027593188279,875.2284273145596,0.31716038319216505,0.3198636424510719,962.1326328343094,18.440709489106315,474.19020647264335,4.1297757160380275
2705.0,0.31679999999999997,0.3200997734923929,875.2323416231375,0.31716038319216505,0.31986089843552507,962.1369360781318,18.440773776935288,474.19020647264335,4.1297757160380275
2706.0,0.31679999999999997,0.32009679068468777,875.2362519742716,0.31716038319216505,0.31985815720721295,962.141234971289,18.44083799976799,474.19020647264335,4.1297757160380275
2707.0,0.31679999999999997,0.3200938108928326,875.2401583717374,0.31716038319216505,0.3198554187632992,962.1455295179317,18.44090215766642,474.19020647264335,4.1297757160380275
2708.0,0.31679999999999997,0.32009083411394795,875.2440608193097,0.31716038319216505,0.3198526831009503,962.1498197222098,18.440966250692586,474.19020647264335,4.1297757160380275
2709.0,0.31679999999999997,0.3200878603451549,875.2479593207627,0.31716038319216505,0.3198499502173355,962.1541055882728,18.44103027890847,474.19020647264335,4.1297757160380275
2710.0,0.31679999999999997,0.32008488958357456,875.2518538798705,0.31716038319216505,0.3198472201096269,962.1583871202694,18.441094242376057,474.19020647264335,4.1297757160380275
2711.0,0.31679999999999997,0.32008192182632905,875.2557445004059,0.31716038319216505,0.31984449277499977,962.1626643223475,18.44115814115731,474.19020647264335,4.1297757160380275
2712.0,0.31679999999999997,0.3200789570705407,875.2596311861414,0.31716038319216505,0.319841768210632,962.1669371986544,18.44122197531419,474.19020647264335,4.1297757160380275
2713.0,0.31679999999999997,0.3200759953133325,875.2635139408486,0.31716038319216505,0.31983904641370453,962.1712057533363,18.441285744908637,474.19020647264335,4.1297757160380275
2714.0,0.31679999999999997,0.32007303655182806,875.2673927682986,0.31716038319216505,0.3198363273814011,962.1754699905391,18.44134945000259,474.19020647264335,4.1297757160380275
2715.0,0.31679999999999997,0.3200700807831516,875.2712676722612,0.31716038319216505,0.31983361111090824,962.1797299144074,18.441413090657964,474.19020647264335,4.1297757160380275
2716.0,0.31679999999999997,0.3200671280044279,875.2751386565056,0.31716038319216505,0.31983089759941546,962.1839855290849,18.441476666936662,474.19020647264335,4.1297757160380275
2717.0,0.31679999999999997,0.3200641782127825,875.2790057248004,0.31716038319216505,0.31982818684411535,962.1882368387144,18.44154017890058,474.19020647264335,4.1297757160380275
2718.0,0.31679999999999997,0.3200612314053416,875.2828688809129,0.31716038319216505,0.31982547884220325,962.1924838474374,18.44160362661159,474.19020647264335,4.1297757160380275
2719.0,0.31679999999999997,0.32005828757923227,875.2867281286094,0.31716038319216505,0.31982277359087696,962.1967265593948,18.44166701013155,474.19020647264335,4.1297757160380275
2720.0,0.31679999999999997,0.3200553467315822,875.2905834716555,0.31716038319216505,0.31982007108733784,962.2009649787262,18.441730329522304,474.19020647264335,4.1297757160380275
2721.0,0.31679999999999997,0.3200524088595199,875.2944349138155,0.31716038319216505,0.31981737132878957,962.20519910957,18.441793584845676,474.19020647264335,4.1297757160380275
2722.0,0.31679999999999997,0.32004947396017475,875.2982824588527,0.31716038319216505,0.31981467431243893,962.2094289560633,18.441856776163476,474.19020647264335,4.1297757160380275
2723.0,0.31679999999999997,0.32004654203067695,875.3021261105292,0.31716038319216505,0.3198119800354953,962.2136545223423,18.441919903537496,474.19020647264335,4.1297757160380275
2724.0,0.31679999999999997,0.3200436130681576,875.3059658726063,0.31716038319216505,0.3198092884951715,962.2178758125416,18.4419829670295,474.19020647264335,4.1297757160380275
2725.0,0.31679999999999997,0.3200406870697486,875.3098017488437,0.31716038319216505,0.3198065996886825,962.2220928307947,18.442045966701244,474.19020647264335,4.1297757160380275
2726.0,0.31679999999999997,0.32003776403258294,875.3136337430002,0.31716038319216505,0.31980391361324645,962.2263055812339,18.442108902614457,474.19020647264335,4.1297757160380275
2727.0,0.31679999999999997,0.32003484395379445,875.317461858833,0.31716038319216505,0.31980123026608465,962.2305140679897,18.442171774830847,474.19020647264335,4.1297757160380275
2728.0,0.31679999999999997,0.32003192683051807,875.3212861000983,0.31716038319216505,0.31979854964442067,962.2347182951916,18.442234583412112,474.19020647264335,4.1297757160380275
2729.0,0.31679999999999997,0.3200290126598894,875.325106470551,0.31716038319216505,0.31979587174548135,962.2389182669674,18.44229732841992,474.19020647264335,4.1297757160380275
2730.0,0.31679999999999997,0.3200261014390455,875.3289229739444,0.31716038319216505,0.31979319656649613,962.2431139874436,18.44236000991591,474.19020647264335,4.1297757160380275
2731.0,0.31679999999999997,0.3200231931651242,875.3327356140306,0.31716038319216505,0.31979052410469716,962.247305460745,18.442422627961708,474.19020647264335,4.1297757160380275
2732.0,0.31679999999999997,0.32002028783526454,875.3365443945605,0.31716038319216505,0.31978785435731993,962.2514926909951,18.442485182618917,474.19020647264335,4.1297757160380275
2733.0,0.31679999999999997,0.3200173854466066,875.3403493192832,0.31716038319216505,0.3197851873216023,962.2556756823155,18.44254767394911,474.19020647264335,4.1297757160380275
2734.0,0.31679999999999997,0.32001448599629156,875.3441503919463,0.31716038319216505,0.3197825229947849,962.2598544388266,18.44261010201384,474.19020647264335,4.1297757160380275
2735.0,0.31679999999999997,0.32001158948146186,875.3479476162963,0.31716038319216505,0.3197798613741115,962.2640289646465,18.44267246687464,474.19020647264335,4.1297757160380275
2736.0,0.31679999999999997,0.3200086958992609,875.351740996078,0.31716038319216505,0.31977720245682867,962.2681992638924,18.44273476859301,474.19020647264335,4.1297757160380275
2737.0,0.31679999999999997,0.3200058052468334,875.3555305350343,0.31716038319216505,0.31977454624018553,962.2723653406794,18.442797007230425,474.19020647264335,4.1297757160380275
2738.0,0.31679999999999997,0.3200029175213255,875.359316236907,0.31716038319216505,0.3197718927214343,962.2765271991206,18.442859182848338,474.19020647264335,4.1297757160380275
2739.0,0.31679999999999997,0.3200000327198841,875.363098105436,0.31716038319216505,0.3197692418978298,962.2806848433278,18.442921295508174,474.19020647264335,4.1297757160380275
2740.0,0.31679999999999997,0.3199971508396576,875.3668761443598,0.31716038319216505,0.31976659376662975,962.2848382774107,18.44298334527133,474.19020647264335,4.1297757160380275
2741.0,0.31679999999999997,0.3199942718777957,875.3706503574149,0.31716038319216505,0.3197639483250947,962.2889875054774,18.443045332199176,474.19020647264335,4.1297757160380275
2742.0,0.31679999999999997,0.3199913958314496,875.3744207483362,0.31716038319216505,0.319761305570488,962.2931325316339,18.44310725635306,474.19020647264335,4.1297757160380275
2743.0,0.31679999999999997,0.3199885226977711,875.3781873208573,0.31716038319216505,0.31975866550007553,962.2972733599844,18.443169117794287,474.19020647264335,4.1297757160380275
2744.0,0.31679999999999997,0.3199856524739143,875.3819500787093,0.31716038319216505,0.31975602811112647,962.3014099946312,18.44323091658415,474.19020647264335,4.1297757160380275
2745.0,0.31679999999999997,0.31998278515703393,875.3857090256223,0.31716038319216505,0.31975339340091247,962.3055424396746,18.4432926527839,474.19020647264335,4.1297757160380275
2746.0,0.31679999999999997,0.31997992074428633,875.3894641653241,0.31716038319216505,0.3197507613667079,962.309670699213,18.44335432645477,474.19020647264335,4.1297757160380275
2747.0,0.31679999999999997,0.3199770592328292,875.3932155015407,0.31716038319216505,0.31974813200579016,962.3137947773429,18.443415937657953,474.19020647264335,4.1297757160380275
2748.0,0.31679999999999997,0.3199742006198217,875.3969630379966,0.31716038319216505,0.3197455053154393,962.3179146781584,18.44347748645462,474.19020647264335,4.1297757160380275
2749.0,0.31679999999999997,0.31997134490242435,875.400706778414,0.31716038319216505,0.31974288129293815,962.3220304057519,18.4435389729059,474.19020647264335,4.1297757160380275
2750.0,0.31679999999999997,0.31996849207779926,875.4044467265136,0.31716038319216505,0.3197402599355722,962.3261419642135,18.443600397072903,474.19020647264335,4.1297757160380275
2751.0,0.31679999999999997,0.31996564214310985,875.4081828860138,0.31716038319216505,0.31973764124063,962.3302493576315,18.4436617590167,474.19020647264335,4.1297757160380275
2752.0,0.31679999999999997,0.31996279509552095,875.4119152606315,0.31716038319216505,0.31973502520540253,962.3343525900915,18.443723058798337,474.19020647264335,4.1297757160380275
2753.0,0.31679999999999997,0.3199599509321992,875.4156438540812,0.31716038319216505,0.3197324118271838,962.3384516656776,18.443784296478817,474.19020647264335,4.1297757160380275
2754.0,0.31679999999999997,0.3199571096503123,875.4193686700756,0.31716038319216505,0.3197298011032709,962.3425465884712,18.443845472119122,474.19020647264335,4.1297757160380275
2755.0,0.31679999999999997,0.31995427124703,875.4230897123255,0.31716038319216505,0.31972719303096286,962.3466373625519,18.443906585780194,474.19020647264335,4.1297757160380275
2756.0,0.31679999999999997,0.3199514357195232,875.4268069845394,0.31716038319216505,0.3197245876075621,962.3507239919967,18.44396763752294,474.19020647264335,4.1297757160380275
2757.0,0.31679999999999997,0.31994860306496453,875.4305204904242,0.31716038319216505,0.31972198483037345,962.3548064808806,18.444028627408247,474.19020647264335,4.1297757160380275
2758.0,0.31679999999999997,0.31994577328052815,875.4342302336843,0.31716038319216505,0.31971938469670474,962.3588848332762,18.444089555496948,474.19020647264335,4.1297757160380275
2759.0,0.31679999999999997,0.3199429463633899,875.4379362180221,0.31716038319216505,0.3197167872038664,962.3629590532539,18.44415042184985,474.19020647264335,4.1297757160380275
2760.0,0.31679999999999997,0.3199401223107269,875.4416384471381,0.31716038319216505,0.3197141923491718,962.3670291448817,18.444211226527738,474.19020647264335,4.1297757160380275
2761.0,0.31679999999999997,0.3199373011197184,875.4453369247303,0.31716038319216505,0.3197116001299369,962.3710951122254,18.44427196959134,474.19020647264335,4.1297757160380275
2762.0,0.31679999999999997,0.3199344827875451,875.4490316544949,0.31716038319216505,0.31970901054348044,962.375156959348,18.444332651101366,474.19020647264335,4.1297757160380275
2763.0,0.31679999999999997,0.3199316673113891,875.4527226401259,0.31716038319216505,0.3197064235871239,962.3792146903108,18.44439327111848,474.19020647264335,4.1297757160380275
2764.0,0.31679999999999997,0.31992885468843457,875.4564098853148,0.31716038319216505,0.31970383925819157,962.3832683091722,18.444453829703313,474.19020647264335,4.1297757160380275
2765.0,0.31679999999999997,0.31992604491586696,875.4600933937513,0.31716038319216505,0.3197012575540101,962.3873178199881,18.444514326916465,474.19020647264335,4.1297757160380275
2766.0,0.31679999999999997,0.3199232379908738,875.4637731691225,0.31716038319216505,0.3196986784719095,962.3913632268125,18.444574762818494,474.19020647264335,4.1297757160380275
2767.0,0.31679999999999997,0.31992043391064406,875.4674492151136,0.31716038319216505,0.319696102009222,962.3954045336961,18.44463513746992,474.19020647264335,4.1297757160380275
2768.0,0.31679999999999997,0.3199176326723685,875.4711215354072,0.31716038319216505,0.3196935281632827,962.3994417446881,18.44469545093123,474.19020647264335,4.1297757160380275
2769.0,0.31679999999999997,0.3199148342732398,875.4747901336839,0.31716038319216505,0.3196909569314298,962.4034748638345,18.44475570326287,474.19020647264335,4.1297757160380275
2770.0,0.31679999999999997,0.31991203871045215,875.4784550136218,0.31716038319216505,0.3196883883110036,962.4075038951789,18.444815894525252,474.19020647264335,4.1297757160380275
2771.0,0.31679999999999997,0.3199092459812015,875.482116178897,0.31716038319216505,0.3196858222993475,962.4115288427627,18.444876024778747,474.19020647264335,4.1297757160380275
2772.0,0.31679999999999997,0.3199064560826858,875.4857736331827,0.31716038319216505,0.3196832588938072,962.4155497106241,18.44493609408369,474.19020647264335,4.1297757160380275
2773.0,0.31679999999999997,0.31990366901210465,875.4894273801505,0.31716038319216505,0.31968069809173183,962.4195665027992,18.444996102500372,474.19020647264335,4.1297757160380275
2774.0,0.31679999999999997,0.31990088476665945,875.4930774234689,0.31716038319216505,0.3196781398904728,962.4235792233214,18.445056050089054,474.19020647264335,4.1297757160380275
2775.0,0.31679999999999997,0.3198981033435534,875.4967237668045,0.31716038319216505,0.3196755842873841,962.4275878762215,18.44511593690995,474.19020647264335,4.1297757160380275
2776.0,0.31679999999999997,0.3198953247399916,875.5003664138214,0.31716038319216505,0.3196730312798227,962.4315924655277,18.44517576302324,474.19020647264335,4.1297757160380275
2777.0,0.31679999999999997,0.319892548953181,875.5040053681813,0.31716038319216505,0.31967048086514815,962.4355929952654,18.44523552848906,474.19020647264335,4.1297757160380275
2778.0,0.31679999999999997,0.3198897759803302,875.5076406335432,0.31716038319216505,0.3196679330407226,962.4395894694575,18.44529523336751,474.19020647264335,4.1297757160380275
2779.0,0.31679999999999997,0.3198870058186498,875.5112722135642,0.31716038319216505,0.3196653878039112,962.443581892124,18.44535487771865,474.19020647264335,4.1297757160380275
2780.0,0.31679999999999997,0.31988423846535247,875.5149001118986,0.31716038319216505,0.3196628451520814,962.4475702672826,18.445414461602496,474.19020647264335,4.1297757160380275
2781.0,0.31679999999999997,0.3198814739176523,875.518524332198,0.31716038319216505,0.3196603050826035,962.4515545989476,18.445473985079026,474.19020647264335,4.1297757160380275
2782.0,0.31679999999999997,0.31987871217276587,875.5221448781119,0.31716038319216505,0.31965776759285064,962.4555348911314,18.445533448208177,474.19020647264335,4.1297757160380275
2783.0,0.31679999999999997,0.31987595322791107,875.5257617532874,0.31716038319216505,0.3196552326801987,962.4595111478432,18.445592851049845,474.19020647264335,4.1297757160380275
2784.0,0.31679999999999997,0.3198731970803081,875.5293749613687,0.31716038319216505,0.3196527003420256,962.4634833730893,18.445652193663886,474.19020647264335,4.1297757160380275
2785.0,0.31679999999999997,0.31987044372717893,875.5329845059977,0.31716038319216505,0.31965017057571277,962.4674515708734,18.44571147611011,474.19020647264335,4.1297757160380275
2786.0,0.31679999999999997,0.31986769316574754,875.5365903908136,0.31716038319216505,0.3196476433786439,962.4714157451967,18.44577069844829,474.19020647264335,4.1297757160380275
